FID,site_id,site_on,site_at,corn_desc,city,county,publiccomm,dt_zone,parkride,adaaccess,ada_comm,busstop_yn,node_id,gate,T_Code,board_flag,alight_fla,Lat,Long
9115,46415,Fish Lake Rd E,78th Ave N,Near side S,MAPLE GROVE,Hennepin, ,N,N,Y, ,Y, , , ,0,0,45.09630202,-93.45477217
9116,47013,Fish Lake Rd E,78th Place,Across from N,MAPLE GROVE,Hennepin, ,N,N,Y, ,Y, , , ,0,0,45.09713991,-93.45497519
9117,46414,Fish Lake Rd E,78th Place,Near side S,MAPLE GROVE,Hennepin, ,N,N,Y, ,Y, , , ,0,0,45.097262,-93.45519387
9118,47014,Fish Lake Rd E,79th Ave N,Across from N,MAPLE GROVE,Hennepin, ,N,N,Y, ,Y, , , ,0,0,45.09777494,-93.45523404
9119,46413,Fish Lake Rd E,79th Ave N,Near side S,MAPLE GROVE,Hennepin, ,N,N,Y, ,Y, , , ,0,0,45.097928,-93.45545297
9120,47016,Fish Lake Rd E,80th Ave N,Across from N,MAPLE GROVE,Hennepin, ,N,N,Y, ,Y, , , ,0,0,45.09980503,-93.45604391
9121,46412,Fish Lake Rd E,80th Ave N,Near side S,MAPLE GROVE,Hennepin, ,N,N,Y, ,Y, , , ,0,0,45.099963,-93.45627293
9122,47017,Fish Lake Rd E,81st Ave N,Across from N,MAPLE GROVE,Hennepin, ,N,N,Y, ,Y, , , ,0,0,45.10175805,-93.45741896
9123,46411,Fish Lake Rd E,81st Ave N,Near side S,MAPLE GROVE,Hennepin, ,N,N,Y, ,Y, , , ,0,0,45.10197303,-93.45786313
9124,47011,Fish Lake Rd E,Berkshire Way N,Across from N,MAPLE GROVE,Hennepin, ,N,N,Y, ,Y, , , ,0,0,45.09525098,-93.45418202
9125,46416,Fish Lake Rd E,Berkshire Way N,Near side S,MAPLE GROVE,Hennepin, ,N,N,Y, ,Y, , , ,0,0,45.09539999,-93.4544009
9126,46421,Fish Lake Rd E,Berkshire Way S,Near side S,MAPLE GROVE,Hennepin, ,N,N,Y, ,Y, , , ,0,0,45.08863904,-93.45178711
9127,46423,Fish Lake Rd E,Fish Lake Circle E,Near side S,MAPLE GROVE,Hennepin, ,N,N,Y,AX Vinewood,Y, , , ,0,0,45.08657892,-93.45013789
9128,46432,Fish Lake Rd E,Jonquil Way (E),Across from E,MAPLE GROVE,Hennepin, ,N,N,Y, ,Y, , , ,0,0,45.07383204,-93.43382621
9129,46996,Fish Lake Rd E,Jonquil Way (E),Near side W,MAPLE GROVE,Hennepin, ,N,N,Y, ,Y, , , ,0,0,45.07371399,-93.43348002
9130,46430,Fish Lake Rd E,Jonquil Way (W),Across from E,MAPLE GROVE,Hennepin, ,N,N,Y, ,Y, , , ,0,0,45.07582499,-93.43681418
9131,46998,Fish Lake Rd E,Jonquil Way (W),Far side W,MAPLE GROVE,Hennepin, ,N,N,Y, ,Y, , , ,0,0,45.07575293,-93.43649614
9132,47018,Fish Lake Rd E,Maple Lane,Across from N,MAPLE GROVE,Hennepin, ,N,N,Y, ,Y,FISH, , ,0,0,45.10380316,-93.46017512
9133,46410,Fish Lake Rd E,Maple Lane,Near side S,MAPLE GROVE,Hennepin, ,N,N,Y,Layover 300 ft south,Y,FISH, , ,0,0,45.10377708,-93.46059297
9134,46999,Fish Lake Rd E,Marilyn Dr,Across from W,MAPLE GROVE,Hennepin, ,N,N,Y, ,Y, , , ,0,0,45.07800696,-93.44034708
9135,46428,Fish Lake Rd E,Marilyn Dr,Near side E,MAPLE GROVE,Hennepin, ,N,N,Y, ,Y, , , ,0,0,45.07804005,-93.44059013
9136,47015,Fish Lake Rd E,Reimer Dr,Near side N,MAPLE GROVE,Hennepin, ,N,N,Y, ,Y, , , ,0,0,45.09844994,-93.45549309
9137,46995,Fish Lake Rd E,Robin Rd (E),Across from W,MAPLE GROVE,Hennepin, ,N,N,Y, ,Y, , , ,0,0,45.07297903,-93.43223493
9138,46433,Fish Lake Rd E,Robin Rd (E),Near side E,MAPLE GROVE,Hennepin, ,N,N,Y, ,Y, , , ,0,0,45.07297999,-93.43255203
9139,46997,Fish Lake Rd E,Robin Rd (W),Near side W,MAPLE GROVE,Hennepin, ,N,N,Y, ,Y, , , ,0,0,45.07515905,-93.43558426
9140,46431,Fish Lake Rd E,Robin Rd (W),Near side E,MAPLE GROVE,Hennepin, ,N,N,Y, ,Y, , , ,0,0,45.07523307,-93.43588491
9141,47002,Fish Lake Rd E,Timber Crest Dr,Across from N,MAPLE GROVE,Hennepin, ,N,N,Y, ,Y, , , ,0,0,45.08383306,-93.44921201
9142,46425,Fish Lake Rd E,Timber Crest Dr,Near side S,MAPLE GROVE,Hennepin, ,N,N,Y, ,Y, , , ,0,0,45.08407404,-93.44941796
9143,46424,Fish Lake Rd E,Vinewood Lane,Across from S,MAPLE GROVE,Hennepin, ,N,N,Y, ,Y, , , ,0,0,45.08504415,-93.44962697
9144,47004,Fish Lake Rd E,Vinewood Lane (N),Near side N,MAPLE GROVE,Hennepin, ,N,N,Y, ,Y, , , ,0,0,45.08630909,-93.44983017
9145,47003,Fish Lake Rd E,Vinewood Lane (S),Near side N,MAPLE GROVE,Hennepin, ,N,N,Y, ,Y, , , ,0,0,45.08482795,-93.44941498
9146,47468,Fish Lake Rd E,Weaver Lake Rd,Near side N,MAPLE GROVE,Hennepin,NEED SITE CHECK,N,N,Y,5/10 NO - 780 ends at Fish Lake / Maple,N, , , ,0,0,45.10389713,-93.46122427
9147,47010,Fish Lake Rd E,Wedgewood Way N,Near side N,MAPLE GROVE,Hennepin, ,N,N,Y, ,Y, , , ,0,0,45.0936542,-93.45355922
9148,47009,Fish Lake Rd E,Wedgewood Way S,Near side N,MAPLE GROVE,Hennepin, ,N,N,Y, ,Y, , , ,0,0,45.09116217,-93.45262312
9149,47000,Fish Lake Rd E,Wedgwood Rd,Near side W,MAPLE GROVE,Hennepin, ,N,N,Y, ,Y, , , ,0,0,45.08138797,-93.4488273
9150,46427,Fish Lake Rd E,Wedgwood Rd,Far side E,MAPLE GROVE,Hennepin, ,N,N,Y, ,Y, , , ,0,0,45.08125019,-93.448566
9151,56261,Fish Lake Rd E,Wedgwood Rd N,Across from S,MAPLE GROVE,Hennepin,Temp TP WGFI 4/16,N,N,Y,Temp TP WGFI 4/16,Y,WGFI, , ,0,0,45.08149109,-93.44904423
9152,46417,Fish Lake Rd E,Zinnia Way (N),Near side S,MAPLE GROVE,Hennepin, ,N,N,Y, ,Y, , , ,0,0,45.09390108,-93.45384013
9153,46418,Fish Lake Rd E,Zinnia Way (S),Near side S,MAPLE GROVE,Hennepin, ,N,N,Y, ,Y, , , ,0,0,45.09145,-93.45288527
9154,46611,Fish Lake Rd W,70th Place,Across from S,MAPLE GROVE,Hennepin, ,N,N,Y, ,Y, , , ,0,0,45.08344098,-93.47701792
9155,46587,Fish Lake Rd W,70th Place,Near side N,MAPLE GROVE,Hennepin, ,N,N,Y, ,Y, , , ,0,0,45.08322099,-93.47681902
9156,46588,Fish Lake Rd W,71st Place,Near side N,MAPLE GROVE,Hennepin, ,N,N,Y, ,Y, , , ,0,0,45.08511197,-93.47676118
9157,46610,Fish Lake Rd W,71st Place,Near side S,MAPLE GROVE,Hennepin, ,N,N,Y, ,Y, , , ,0,0,45.08532318,-93.47690614
9158,46589,Fish Lake Rd W,73rd Place,Far side N,MAPLE GROVE,Hennepin, ,N,N,Y, ,Y, , , ,0,0,45.08835796,-93.47677496
9159,46609,Fish Lake Rd W,73rd Place,Near side S,MAPLE GROVE,Hennepin, ,N,N,Y, ,Y, , , ,0,0,45.088367,-93.47691724
9160,46608,Fish Lake Rd W,74th Ave N,Across from S,MAPLE GROVE,Hennepin, ,N,N,Y, ,Y, , , ,0,0,45.09053297,-93.47690502
9161,46590,Fish Lake Rd W,74th Ave N,Near side N,MAPLE GROVE,Hennepin, ,N,N,Y, ,Y, , , ,0,0,45.0903579,-93.47677229
9162,46607,Fish Lake Rd W,75th Place,Across from S,MAPLE GROVE,Hennepin, ,N,N,Y, ,Y, , , ,0,0,45.09193098,-93.4768981
9163,46591,Fish Lake Rd W,75th Place,Near side N,MAPLE GROVE,Hennepin, ,N,N,Y, ,Y, , , ,0,0,45.09175017,-93.47676023
9164,46606,Fish Lake Rd W,76th Ave N,Across from S,MAPLE GROVE,Hennepin, ,N,N,Y, ,Y, , , ,0,0,45.09284396,-93.47691421
9165,46592,Fish Lake Rd W,76th Ave N,Near side N,MAPLE GROVE,Hennepin, ,N,N,Y, ,Y, , , ,0,0,45.09264608,-93.47674596
9166,46602,Fish Lake Rd W,79th Place,Across from S,MAPLE GROVE,Hennepin, ,N,N,Y, ,Y, , , ,0,0,45.09910105,-93.46863997
9167,46596,Fish Lake Rd W,79th Place,Near side N,MAPLE GROVE,Hennepin, ,N,N,Y, ,Y, , , ,0,0,45.09890592,-93.46852207
9168,46597,Fish Lake Rd W,80th Place,Near side N,MAPLE GROVE,Hennepin, ,N,N,Y, ,Y, , , ,0,0,45.10081497,-93.46820417
9169,46601,Fish Lake Rd W,80th Place,Near side S,MAPLE GROVE,Hennepin, ,N,N,Y, ,Y, , , ,0,0,45.10056091,-93.46838805
9170,46595,Fish Lake Rd W,Lanewood Lane,Near side E,MAPLE GROVE,Hennepin, ,N,N,Y, ,Y, , , ,0,0,45.09469513,-93.47078515
9171,46603,Fish Lake Rd W,Mariner Dr,Across from S,MAPLE GROVE,Hennepin, ,N,N,Y, ,Y, , , ,0,0,45.09500301,-93.4697092
9172,46604,Fish Lake Rd W,Niagara Lane,Far side W,MAPLE GROVE,Hennepin, ,N,N,Y, ,Y, , , ,0,0,45.09479096,-93.47223309
9173,46594,Fish Lake Rd W,Orchid Lane,Far side E,MAPLE GROVE,Hennepin, ,N,N,Y, ,Y, , , ,0,0,45.09469905,-93.47349407
9174,46593,Fish Lake Rd W,Ranchview Lane,Across from N,MAPLE GROVE,Hennepin, ,N,Y,Y, ,Y, , , ,0,0,45.09451399,-93.47609022
9175,46605,Fish Lake Rd W,Ranchview Lane,Near side W,MAPLE GROVE,Hennepin, ,N,Y,Y, ,Y, , , ,0,0,45.09470197,-93.47595503
9176,46600,Fish Lake Rd W,Weaver Lake,Far side S,MAPLE GROVE,Hennepin,NEED SITE CHECK,N,N,Y, ,Y, , , ,0,0,45.10232416,-93.46817113
9177,52281,Flagstaff Ave,158th St W,Near side N,APPLE VALLEY,Dakota,10/05 MVTA BSI,N,N,Y, ,Y, , , ,0,0,44.71888408,-93.19731238
9178,52291,Flagstaff Ave,158th St W,Near side S,APPLE VALLEY,Dakota,10/05 MVTA BSI,N,N,Y, ,Y, , , ,0,0,44.71911014,-93.19751707
9179,56387,Flandrau St,3rd St E,Near side N,SAINT PAUL,Ramsey,Temp stop & timepoint  (3SWB),N,N,Y,Temp stop & timepoint  (3SWB),Y, , , ,0,0,44.95668001,-93.02771891
9180,46880,Flowerfield Rd,Albert Ave,Across from E,BLAINE,Anoka, ,N,N,N,ADA = street,Y, , , ,0,0,45.13155004,-93.17660617
9181,46855,Flowerfield Rd,Albert Ave,Near side W,BLAINE,Anoka, ,N,N,N, ,Y, , , ,0,0,45.13162995,-93.17638896
9182,46899,Flowerfield Rd,Brant St,Near side E,BLAINE,Anoka, ,N,N,N, ,Y, , , ,0,0,45.13151101,-93.16645202
9183,46851,Flowerfield Rd,Dunlap Ave,Near side W,BLAINE,Anoka, ,N,N,N, ,Y, , , ,0,0,45.13159104,-93.16613598
9184,46852,Flowerfield Rd,Griggs Ave,Near side W,BLAINE,Anoka, ,N,N,N, ,Y, , , ,0,0,45.13159916,-93.16864813
9185,46898,Flowerfield Rd,Griggs Ave,Near side E,BLAINE,Anoka, ,N,N,N, ,Y, , , ,0,0,45.13152194,-93.16906108
9186,46896,Flowerfield Rd,Hamline Ave,Across from E,BLAINE,Anoka,ADA = driveway,N,N,N, ,Y, , , ,0,0,45.13154014,-93.17396533
9187,46854,Flowerfield Rd,Hamline Ave,Near side W,BLAINE,Anoka, ,N,N,N, ,Y, , , ,0,0,45.13162493,-93.17379225
9188,46856,Flowerfield Rd,Lake Dr,Near side W,BLAINE,Anoka,C.Harper checked W/MTS (9/06 - road realigned),N,N,Y,10/06 D.Ellis reroute,N, , , ,0,0,45.13159003,-93.18033824
9189,46879,Flowerfield Rd,Lake Dr,Far side E,BLAINE,Anoka,C.Harper / Mears (9/06 road/35W realigned),N,N,Y,10/06 D.Ellis reroute,N, , , ,0,0,45.13168194,-93.18033624
9190,46900,Flowerfield Rd,Lexington Ave,Near side E,BLAINE,Anoka, ,N,N,N, ,Y, , , ,0,0,45.13149696,-93.1640271
9191,46850,Flowerfield Rd,Lexington Ave,Far side W,BLAINE,Anoka, ,N,N,N, ,Y, , , ,0,0,45.13157704,-93.16405595
9192,46897,Flowerfield Rd,Syndicate Ave,Across from E,BLAINE,Anoka, ,N,N,N, ,Y,SLCH, , ,0,0,45.13152897,-93.17153215
9193,46853,Flowerfield Rd,Syndicate Ave,Near side W,BLAINE,Anoka, ,N,N,N, ,Y,SLCH, , ,0,0,45.13160903,-93.17120988
9194,48160,Flying Cloud Dr,#7075,Across from S,EDEN PRAIRIE,Hennepin,AX Best Buy (5/08 reinstated),N,N,Y,9/09 last used,N, , , ,0,0,44.8809079,-93.41200227
9195,48163,Flying Cloud Dr,#7450,Across from N,EDEN PRAIRIE,Hennepin,5/08 reinstated,N,N,Y,9/09 last used,N, , , ,0,0,44.87258416,-93.41163233
9196,48162,Flying Cloud Dr,#7450,Far side S,EDEN PRAIRIE,Hennepin,5/08 reinstated,N,N,Y,9/09 last used,N, , , ,0,0,44.87265021,-93.41174117
9197,70054,Flying Cloud Dr,Shady Oak Rd,Far side N,EDEN PRAIRIE,Hennepin,5/14 new SW Matt,N,N,Y, ,Y,FCSO, , ,1,1,44.88207519,-93.41040709
9198,70055,Flying Cloud Dr,Shady Oak Rd,Near side S,EDEN PRAIRIE,Hennepin,5/14 new SW Matt,N,N,Y, ,Y,FCSO, , ,1,1,44.88237918,-93.41048522
9199,47505,Flying Cloud Dr,Washington Ave S,Near side E,EDEN PRAIRIE,Hennepin,NEED SITE CHECK,N,N,Y, ,Y, , , ,0,0,44.88672096,-93.40006536
9200,10855,Foley Blvd,115th Ave NW,Near side S,COON RAPIDS,Anoka, ,N,N,Y, ,Y, , , ,0,0,45.17762313,-93.27646816
9201,10861,Foley Blvd,117th Ave NW,Near side N,COON RAPIDS,Anoka, ,N,N,Y, ,Y, , , ,0,0,45.18234702,-93.27542108
9202,10862,Foley Blvd,117th Ave NW,Near side S,COON RAPIDS,Anoka,POSTED NO PARKING ANY TIME.,N,N,Y, ,Y, , , ,0,0,45.18256003,-93.27563314
9203,10863,Foley Blvd,118th Ave NW,Near side N,COON RAPIDS,Anoka,POSTED NO PARKING ANY TIME.,N,N,Y, ,Y, , , ,0,0,45.18467097,-93.27553501
9204,10864,Foley Blvd,118th Ave NW,Near side S,COON RAPIDS,Anoka,POSTED NO PARKING ANY TIME.,N,N,Y, ,Y, , , ,0,0,45.18487209,-93.27574906
9205,10870,Foley Blvd,119th Lane NW,Across from N,COON RAPIDS,Anoka,POSTED NO PARKING ANY TIME.,N,N,Y, ,Y, , , ,0,0,45.18809699,-93.27861593
9206,10871,Foley Blvd,119th Lane NW,Near side S,COON RAPIDS,Anoka,POSTED NO PARKING ANY TIME.,N,N,Y, ,Y, , , ,0,0,45.18810293,-93.27898499
9207,10872,Foley Blvd,120th Lane NW,Near side N,COON RAPIDS,Anoka,POSTED NO PARKING ANY TIME.,N,N,Y, ,Y, , , ,0,0,45.18887599,-93.28038014
9208,10873,Foley Blvd,120th Lane NW,Near side S,COON RAPIDS,Anoka,POSTED NO PARKING ANY TIME.,N,N,Y, ,Y, , , ,0,0,45.1889031,-93.28074116
9209,10875,Foley Blvd,121st Ave NW,Near side N,COON RAPIDS,Anoka,POSTED NO PARKING ANY TIME.,N,N,Y, ,Y, , , ,0,0,45.18989593,-93.28178392
9210,43298,Foley Blvd,Coon Rapids Blvd,Far side W,COON RAPIDS,Anoka, ,N,N,Y,#600 -  Diversified Industries,Y, , , ,1,1,45.1445449,-93.28241417
9211,10865,Foley Blvd,Goldenrod St,Near side N,COON RAPIDS,Anoka,POSTED NO PARKING ANY TIME.,N,N,Y, ,Y, , , ,0,0,45.18637899,-93.275849
9212,10866,Foley Blvd,Goldenrod St NW,Near side S,COON RAPIDS,Anoka,POSTED NO PARKING ANY TIME.,N,N,Y, ,Y, , , ,0,0,45.18653,-93.27616402
9213,10867,Foley Blvd,Holly Circle,Near side S,COON RAPIDS,Anoka,POSTED NO PARKING ANY TIME.,N,N,Y, ,Y, , , ,0,0,45.18707911,-93.27679207
9214,10869,Foley Blvd,Ilex Circle NW,Near side S,COON RAPIDS,Anoka,POSTED NO PARKING ANY TIME.,N,N,Y, ,Y, , , ,0,0,45.18762094,-93.27793309
9215,10868,Foley Blvd,Ilex St NW,Near side N,COON RAPIDS,Anoka,POSTED NO PARKING ANY TIME.,N,N,Y, ,Y, , , ,0,0,45.18762515,-93.27756918
9216,40555,Foley Blvd,Kumquat St,Across from N,COON RAPIDS,Anoka,A-24860,N,N,Y,A-24860,N, , , ,0,0,45.18930505,-93.28116793
9217,10874,Foley Blvd,Kumquat St,Near side S,COON RAPIDS,Anoka,POSTED NO PARKING ANY TIME.,N,N,Y, ,Y, , , ,0,0,45.18935309,-93.281512
9218,40556,Foley Blvd,Northdale Blvd,Far side S,COON RAPIDS,Anoka, ,N,N,Y, ,Y,NDFO, , ,0,0,45.1758209,-93.27665683
9219,10856,Foley Blvd,Northdale Blvd,Near side S,COON RAPIDS,Anoka, ,N,N,Y, ,Y, , , ,0,0,45.17663118,-93.27664294
9220,49662,Foley P&R,Arrive Layover,Near side W,COON RAPIDS,Anoka,10/11 shortline FOAR E. Kelly request,N,N,N,Layover Only - No Stop,N,FOAR, ,T204,0,0,45.14086012,-93.28668524
9221,40213,Foley P&R,Evergreen Blvd,Far side E,COON RAPIDS,Anoka,#43294 Arrive & 49662 Layover,N,Y,Y,Multiple heated shelters,Y,FOPR, ,T204,1,1,45.14233805,-93.285525
9222,53355,Foley P&R,From Fair,Near side E,COON RAPIDS,Anoka,9-Aug,N,N,Y,2010 FOFI not used,N,95FI, ,T204,0,0,45.14234502,-93.28503992
9223,53354,Foley P&R,To Fair,Near side E,COON RAPIDS,Anoka,9-Aug,N,Y,Y,FOFO not used 2010,N, , ,T204,0,0,45.14234514,-93.28513684
9224,43294,Foley P&R Arrive,Evergreen Blvd,Far side E,COON RAPIDS,Anoka,#40213 - regular & 49662 Layover Arrive,N,Y,Y,Multiple heated shelters,Y,FOAR, ,T204,0,0,45.14233817,-93.28562231
9225,52153,Folwell Ave,Hodson Hall,Near side E,FALCON HEIGHTS,Ramsey, ,N,N,Y, ,Y, , , ,0,0,44.98830393,-93.18354022
9226,56124,Ford,Fairview  Station,Far side W,SAINT PAUL,Ramsey, ,N,N,Y, ,Y, , , ,1,1,44.91802114,-93.17763924
9227,56113,Ford,Fairview Station,Far side E,SAINT PAUL,Ramsey, ,N,N,Y, ,Y, , , ,1,1,44.91788012,-93.17674128
9228,56112,Ford,Finn Station,Mid block E,SAINT PAUL,Ramsey, ,N,N,Y, ,Y, , , ,1,1,44.91783804,-93.18880216
9229,56126,Ford,Finn Station,Far side W,SAINT PAUL,Ramsey, ,N,N,Y, ,Y, , , ,1,1,44.9180009,-93.19036831
9230,56125,Ford,Kenneth Station,Near side W,SAINT PAUL,Ramsey, ,N,N,Y,A-line TP KEFO,Y,KEFO, , ,1,1,44.91800088,-93.18467917
9231,4283,Ford,Kenneth Station,Near side E,SAINT PAUL,Ramsey, ,N,N,Y,A-line TP KEFO,Y,KEFO, , ,1,1,44.917838,-93.18497715
9232,56111,Ford,Woodlawn Station,Mid block E,SAINT PAUL,Ramsey, ,N,N,Y, ,Y, , , ,1,1,44.91782795,-93.19591635
9233,56127,Ford,Woodlawn Station,Near side W,SAINT PAUL,Ramsey, ,N,N,Y, ,Y, , , ,1,1,44.918006,-93.19675721
9234,8134,Ford Lane,Ford Rd,Far side E,SAINT LOUIS PARK,Hennepin, ,N,N,N,9/07 GMAQ reroute,N, , , ,0,0,44.97705603,-93.40254419
9235,18695,Ford Pkwy,Cleveland Ave,Near side W,SAINT PAUL,Ramsey,7/10 US Bench list,N,N,Y, ,Y,CLFO, , ,1,1,44.91801094,-93.18712524
9236,49392,Ford Pkwy,Cleveland Ave,Far side W,SAINT PAUL,Ramsey, ,N,N,N,Node Only - No Stop,N,CLFO, , ,0,0,44.91801403,-93.18776711
9237,4287,Ford Pkwy,Cretin Ave,Near side W,SAINT PAUL,Ramsey,Pre-Hastus was FOCR,N,N,Y, ,Y, , , ,1,1,44.91800812,-93.1922892
9238,4280,Ford Pkwy,Cretin Ave,Near side E,SAINT PAUL,Ramsey,7/10 US Bench list,N,N,Y, ,Y, , , ,1,1,44.91780987,-93.192677
9239,18691,Ford Pkwy,Davern St,Near side W,SAINT PAUL,Ramsey, ,N,N,Y, ,N, , , ,0,0,44.91801499,-93.1719492
9240,18698,Ford Pkwy,Davern St,Near side E,SAINT PAUL,Ramsey, ,N,N,Y, ,N, , , ,0,0,44.91787188,-93.17223498
9241,41722,Ford Pkwy,Fairview Ave,Near side W,SAINT PAUL,Ramsey, ,N,N,Y, ,N, , , ,0,0,44.91803997,-93.176992
9242,18697,Ford Pkwy,Fairview Ave,Near side E,SAINT PAUL,Ramsey,7/10 US Bench list,N,N,Y, ,Y, , , ,1,1,44.91788105,-93.17735919
9243,4282,Ford Pkwy,Finn / Cleveland,Mid block E,SAINT PAUL,Ramsey,6/00 move 150' west & delete NS Finn,N,N,Y, ,Y,CLFO, , ,1,1,44.91783518,-93.18906518
9244,4286,Ford Pkwy,Finn St,Near side W,SAINT PAUL,Ramsey,2/11 BTR 8/10 D-6955 shelter removed,N,N,Y,Walgreens,Y, , , ,1,1,44.91802394,-93.18971918
9245,18693,Ford Pkwy,Howell St,Near side W,SAINT PAUL,Ramsey, ,N,N,Y, ,Y, , , ,1,1,44.91804296,-93.18071327
9246,18696,Ford Pkwy,Howell St,Near side E,SAINT PAUL,Ramsey, ,N,N,Y,STREET,Y, , , ,1,1,44.91788303,-93.18103318
9247,18694,Ford Pkwy,Kenneth St,Far side W,SAINT PAUL,Ramsey,7/10 US Bench list,N,N,Y, ,Y, , , ,1,1,44.91801999,-93.18527117
9248,18690,Ford Pkwy,Macalester St,Near side W,SAINT PAUL,Ramsey, ,N,N,Y, ,N, , , ,0,0,44.91799686,-93.1693849
9249,18699,Ford Pkwy,Macalester St,Near side E,SAINT PAUL,Ramsey, ,N,N,Y, ,N, , , ,0,0,44.91786907,-93.16972014
9250,56483,Ford Pkwy,Mount Curve Blvd,Mid block W,SAINT PAUL,Ramsey, ,N,N,N, ,N, , , ,0,0,44.91801109,-93.193467
9251,4288,Ford Pkwy,Mount Curve Blvd,Near side W,SAINT PAUL,Ramsey,7/10 US Bench list,N,N,Y,AX Ford Plant turnaround,Y, , , ,1,1,44.91800003,-93.19525734
9252,4279,Ford Pkwy,Mount Curve Blvd,Near side E,SAINT PAUL,Ramsey,Perm clsd 3/14/20 rpl w #56111 A-30394,N,N,Y,100 ft back,N, , , ,0,0,44.91782811,-93.19598198
9253,4290,Ford Pkwy,Woodlawn Ave,Near side W,SAINT PAUL,Ramsey,perm cls 3/14/20 replaced by #56127,N,N,Y, ,N, , , ,0,0,44.91800616,-93.19682208
9254,48252,Ford Rd,#435,Across from S,SAINT LOUIS PARK,Hennepin,11/14 recycled (pre-2002),N,N,Y, ,Y, , , ,0,0,44.975432,-93.40554301
9255,48251,Ford Rd,#435,Near side N,SAINT LOUIS PARK,Hennepin,3/15 ws FONO - see #52775,N,N,Y, ,Y, , , ,0,0,44.97540112,-93.40513924
9256,53868,Ford Rd,#600 Metropoint Bldg,Across from W,SAINT LOUIS PARK,Hennepin,11/14 new K. Martin,N,N,Y, ,Y, , , ,0,0,44.97586709,-93.40340108
9257,53867,Ford Rd,#600 Metropoint Bldg,Near side E,SAINT LOUIS PARK,Hennepin,11/14 new K. Martin,N,N,Y,Wells Fargo,Y, , , ,0,0,44.97591508,-93.40301599
9258,48250,Ford Rd,Ford Lane,Near side N,SAINT LOUIS PARK,Hennepin, ,N,N,Y, ,Y, , , ,0,0,44.97700705,-93.40288096
9259,8133,Ford Rd,Shelard Pkwy / Ford Lane,Mid block S,SAINT LOUIS PARK,Hennepin, ,N,N,Y,ADA = driveway,Y, , , ,0,0,44.97738521,-93.40311215
9260,52775,Ford Rd,Wayzata Blvd N,Far side N,SAINT LOUIS PARK,Hennepin,3/15 new + FONO (was #48251 500 ft north),N,N,Y, ,Y,FONO, , ,0,0,44.97428997,-93.40618823
9261,52778,Ford Rd,Wayzata Blvd N,Near side S,SAINT LOUIS PARK,Hennepin, ,N,N,Y, ,Y, , , ,0,0,44.97400106,-93.40635207
9262,10267,Forest St,Wheelock Av,Near side N,SAINT PAUL,Ramsey, ,N,N,N,abandoned - had gate arm,N, , , ,0,0,44.98464196,-93.06085721
9263,43115,Forestview Lane,#8979,Across from N,MAPLE GROVE,Hennepin,NEED SITE CHECK,N,N,Y, ,Y, , , ,0,0,45.117756,-93.42942424
9264,43063,Forestview Lane,#8979,Near side S,MAPLE GROVE,Hennepin,NEED SITE CHECK,N,N,Y, ,Y, , , ,0,0,45.11779198,-93.42957606
9265,43061,Forestview Lane,#9191,Near side S,MAPLE GROVE,Hennepin,NEED SITE CHECK,N,N,Y, ,Y, , , ,0,0,45.12172296,-93.42962018
9266,43114,Forestview Lane,89th Ave N,Far side N,MAPLE GROVE,Hennepin,NEED SITE CHECK,N,N,Y, ,Y,89VW, , ,0,0,45.11658397,-93.42940299
9267,43064,Forestview Lane,89th Ave N,Near side S,MAPLE GROVE,Hennepin,NEED SITE CHECK,N,N,Y, ,Y,89VW, , ,0,0,45.11649403,-93.42955005
9268,43116,Forestview Lane,91st Ave N,Across from N,MAPLE GROVE,Hennepin,NEED SITE CHECK,N,N,Y,NS T-intersection,Y, , , ,0,0,45.11986721,-93.42946411
9269,43062,Forestview Lane,91st Ave N,Near side S,MAPLE GROVE,Hennepin,NEED SITE CHECK,N,N,Y, ,Y, , , ,0,0,45.12007598,-93.42960324
9270,43117,Forestview Lane,92nd Place,Near side N,MAPLE GROVE,Hennepin,NEED SITE CHECK,N,N,Y, ,Y, , , ,0,0,45.12265402,-93.42945094
9271,43060,Forestview Lane,93rd Ave N (Co Rd 30),Far side S,MAPLE GROVE,Hennepin,NEED SITE CHECK,N,N,Y, ,Y, , , ,0,0,45.123373,-93.42963918
9272,56464,Fort Snelling Dr,Tower Ave,Far side N,FORT SNELLING,Hennepin,New Stop RT 7,N,N,Y,New Stop RT 7,Y,HFTS, , ,0,0,44.89353402,-93.18674621
9273,80175,Fort Snelling SB Node, ,Near side N,FORT SNELLING,Hennepin,Temporary Node for SB Rt 7 trips 6/20,N,N,N, ,N,HFTS, ,T252,0,0,44.89374088,-93.19817723
9274,51433,Fort Snelling Station, ,Near side N,FORT SNELLING,Hennepin, ,N,Y,Y, ,Y,FTSN, ,T252,1,1,44.89322192,-93.19807122
9275,51418,Fort Snelling Station, ,Near side S,FORT SNELLING,Hennepin, ,N,Y,Y, ,Y,FTSN, ,T252,1,1,44.89322897,-93.19810708
9276,56935,Fort Snelling Station Pocket Tra, ,Near side N,FORT SNELLING,Hennepin,12/19 906,N,N,N,NB Pocket Track - No stop,N,FSPO, , ,0,0,44.89024525,-93.19860719
9277,56936,Fort Snelling Station Pocket Tra, ,Near side S,FORT SNELLING,Hennepin,12/19 906,N,N,N,SB Pocket Track - no stop,N,FSPO, , ,0,0,44.89040982,-93.19865372
